Scenario,Model,Round,Testing Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time,Validation Period,Model Ranking,Validation Perf
laf,cart,0,6,0.5961307246693628,0.37361282367447596,0.7927856681730149,0.4593422327030783,0.8037501835648659,0.3536000009459109,0.14987916859492859,0.7697588339215145,2.5694876259658486,5,"[0, 1]",[-1]
crc,cart,0,6,0.5961307246693628,0.37361282367447596,0.7927856681730149,0.4593422327030783,0.8037501835648659,0.3536000009459109,0.14987916859492859,0.7697588339215145,0.05753037799149752,2,"[0, 1]",[-1]
temporal,cart,0,6,0.5961307246693628,0.37361282367447596,0.7927856681730149,0.4593422327030783,0.8037501835648659,0.3536000009459109,0.14987916859492859,0.7697588339215145,0.0817399169318378,1,"[0, 1]","[0.5852994196519272, 0.9558091091493799]"
temporal_rev,cart,0,6,0.6511827219746315,0.5204822578435402,0.8213363460296966,0.578542602604127,0.828697867397294,0.47168511862398516,0.13492855325676043,0.7697588339215145,0.11317805806174874,1,"[1, 0]","[0.5852994196519272, 0.9558091091493799]"
dist,cart,0,6,0.5961307246693628,0.37361282367447596,0.7927856681730149,0.4593422327030783,0.8037501835648659,0.3536000009459109,0.14987916859492859,0.7697588339215145,0.17737920605577528,4,"[0, 1]","[0.5852994196519272, 0.9558091091493799]"
dist_leak,cart,0,6,0.6511827219746315,0.5204822578435402,0.8213363460296966,0.578542602604127,0.828697867397294,0.47168511862398516,0.13492855325676043,0.7697588339215145,0.0952349939616397,4,"[1, 0]","[0.5852994196519272, 0.9558091091493799]"
stationary,cart,0,7,0.44177408783045663,0.2241188206606074,0.6724561503742216,0.2973748069711008,0.7050843273422213,0.12367055894376443,0.24648572170029892,1.2041939499322325,0.023172530927695334,-1,[0],[-1]
retrain,cart,0,7,0.4549369530765521,0.4878814749131752,0.6608352853796492,0.4708336304642373,0.7372460348594803,0.222016572241793,0.1947858827991016,1.2041939499322325,0.019171528983861208,-1,[2],[-1]
oracle,cart,0,7,0.4549369530765521,0.4878814749131752,0.6608352853796492,0.4708336304642373,0.7372460348594803,0.222016572241793,0.1947858827991016,1.2041939499322325,0.13439276500139385,3,"[2, 1, 0]","[0.7050843273422213, 0.7344681665113283, 0.7372460348594803]"
laf,cart,0,7,0.5400232862756513,0.27418163008941104,0.7032965777295321,0.3637031954518722,0.7344681665113283,0.2154740468485073,0.22868427134490232,1.2041939499322325,9.063747314969078,6,"[1, 0, 2]",[-1]
crc,cart,0,7,0.44177408783045663,0.2241188206606074,0.6724561503742216,0.2973748069711008,0.7050843273422213,0.12367055894376443,0.24648572170029892,1.2041939499322325,0.13072969601489604,3,"[0, 1, 2]",[-1]
temporal,cart,0,7,0.5400232862756513,0.27418163008941104,0.7032965777295321,0.3637031954518722,0.7344681665113283,0.2154740468485073,0.22868427134490232,1.2041939499322325,0.1303697080584243,2,"[1, 0, 2]","[0.8037501835648659, 0.828697867397294, 0.8767939797307824]"
temporal_rev,cart,0,7,0.4549369530765521,0.4878814749131752,0.6608352853796492,0.4708336304642373,0.7372460348594803,0.222016572241793,0.1947858827991016,1.2041939499322325,0.12824251898564398,2,"[2, 1, 0]","[0.8037501835648659, 0.828697867397294, 0.8767939797307824]"
dist,cart,0,7,0.5400232862756513,0.27418163008941104,0.7032965777295321,0.3637031954518722,0.7344681665113283,0.2154740468485073,0.22868427134490232,1.2041939499322325,0.32666415290441364,5,"[1, 0, 2]","[0.8037501835648659, 0.828697867397294, 0.8767939797307824]"
dist_leak,cart,0,7,0.4549369530765521,0.4878814749131752,0.6608352853796492,0.4708336304642373,0.7372460348594803,0.222016572241793,0.1947858827991016,1.2041939499322325,0.147205934044905,5,"[2, 1, 0]","[0.8037501835648659, 0.828697867397294, 0.8767939797307824]"
stationary,cart,0,8,0.3901879532336836,0.2606653813831628,0.7161717383058646,0.3125388969564058,0.6464233992332508,0.14714679295815025,0.22623797632698198,1.937369534978643,0.03152823797427118,-1,[0],[-1]
retrain,cart,0,8,0.4380660393981041,0.6145138167976667,0.7094788875429774,0.5115006377813439,0.7785009543169732,0.3220141149972824,0.17560811939009385,1.937369534978643,0.038136551971547306,-1,[3],[-1]
oracle,cart,0,8,0.4380660393981041,0.6145138167976667,0.7094788875429774,0.5115006377813439,0.7785009543169732,0.3220141149972824,0.17560811939009385,1.937369534978643,0.20066686999052763,4,"[3, 2, 1, 0]","[0.6464233992332508, 0.6547626268654798, 0.7007142105011439, 0.7785009543169732]"
laf,cart,0,8,0.40661956688680695,0.26175292896336944,0.722729997919955,0.31848666205527654,0.6547626268654798,0.16050092609170694,0.21595733025621933,1.937369534978643,23.814902825048193,7,"[1, 0, 2, 3]",[-1]
crc,cart,0,8,0.40661956688680695,0.26175292896336944,0.722729997919955,0.31848666205527654,0.6547626268654798,0.16050092609170694,0.21595733025621933,1.937369534978643,0.1565340729430318,4,"[1, 0, 3, 2]",[-1]
temporal,cart,0,8,0.3388804841149773,0.3875624104009096,0.6612707851558198,0.3615902592011807,0.7007142105011439,0.13303033417699603,0.20851831754336406,1.937369534978643,0.26585800701286644,3,"[2, 1, 0, 3]","[0.7050843273422213, 0.7344681665113283, 0.7372460348594803, 0.8917941379334157]"
temporal_rev,cart,0,8,0.4380660393981041,0.6145138167976667,0.7094788875429774,0.5115006377813439,0.7785009543169732,0.3220141149972824,0.17560811939009385,1.937369534978643,0.2440728860674426,3,"[3, 2, 1, 0]","[0.7050843273422213, 0.7344681665113283, 0.7372460348594803, 0.8917941379334157]"
dist,cart,0,8,0.3388804841149773,0.3875624104009096,0.6612707851558198,0.3615902592011807,0.7007142105011439,0.13303033417699603,0.20851831754336406,1.937369534978643,0.6190628280164674,6,"[2, 1, 0, 3]","[0.7050843273422213, 0.7344681665113283, 0.7372460348594803, 0.8917941379334157]"
dist_leak,cart,0,8,0.4380660393981041,0.6145138167976667,0.7094788875429774,0.5115006377813439,0.7785009543169732,0.3220141149972824,0.17560811939009385,1.937369534978643,0.2221899429569021,6,"[3, 2, 1, 0]","[0.7050843273422213, 0.7344681665113283, 0.7372460348594803, 0.8917941379334157]"
stationary,cart,1,5,0.6702954898911353,0.15826677682915635,0.6404737692169648,0.25607129595246936,0.7447758125564731,0.18255267895496524,0.2520310812089,0.39785801398102194,0.023232637089677155,-1,[0],[-1]
retrain,cart,1,5,0.6702954898911353,0.15826677682915635,0.6404737692169648,0.25607129595246936,0.7447758125564731,0.18255267895496524,0.2520310812089,0.39785801398102194,0.02938370604533702,-1,[0],[-1]
oracle,cart,1,5,0.6702954898911353,0.15826677682915635,0.6404737692169648,0.25607129595246936,0.7447758125564731,0.18255267895496524,0.2520310812089,0.39785801398102194,0.07095246098469943,1,[0],[0.7447758125564731]
laf,cart,1,5,0.6702954898911353,0.15826677682915635,0.6404737692169648,0.25607129595246936,0.7447758125564731,0.18255267895496524,0.2520310812089,0.39785801398102194,0.02881666598841548,-1,[0],[-1]
crc,cart,1,5,0.6702954898911353,0.15826677682915635,0.6404737692169648,0.25607129595246936,0.7447758125564731,0.18255267895496524,0.2520310812089,0.39785801398102194,0.026897105970419943,-1,[0],[-1]
temporal,cart,1,5,0.6702954898911353,0.15826677682915635,0.6404737692169648,0.25607129595246936,0.7447758125564731,0.18255267895496524,0.2520310812089,0.39785801398102194,0.04384038189891726,-1,[0],[-1]
