Scenario,Model,Round,Testing Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time,Validation Period,Model Ranking,Validation Perf
temporal,nn,34,25,0.1375,0.24812030075187969,0.9693276051553602,0.1769436997319035,0.895485029402181,0.17002716216601796,0.022796480023472517,82.23689078702591,0.19310522894375026,10,"[9, 8, 7, 5, 2, 1, 3, 4, 0, 6, 10]","[0.7821317551148114, 0.8204475417822749, 0.8254087703740681, 0.81932771324421, 0.7897318680790715, 0.8519530278435222, 0.7471287274031198, 0.8563113507109629, 0.8649409149460563, 0.8843124838690494, 0.8249515375707235]"
temporal_rev,nn,34,25,0.15,0.20300751879699247,0.9741232890398641,0.17252396166134185,0.8147001198317787,0.16157063075822906,0.022666844568760836,82.23689078702591,0.19517814996652305,10,"[10, 9, 8, 7, 5, 2, 1, 3, 4, 0, 6]","[0.7821317551148114, 0.8204475417822749, 0.8254087703740681, 0.81932771324421, 0.7897318680790715, 0.8519530278435222, 0.7471287274031198, 0.8563113507109629, 0.8649409149460563, 0.8843124838690494, 0.8249515375707235]"
dist,nn,34,25,0.14081632653061224,0.2593984962406015,0.9691277849935058,0.18253968253968253,0.8594961926383394,0.1764208892842657,0.024183890807358794,82.23689078702591,0.2996436740504578,20,"[2, 1, 5, 3, 4, 0, 6, 7, 9, 8, 10]","[0.8176426406172352, 0.8838535673496901, 0.8901723843339007, 0.8656159546512178, 0.8450472493928877, 0.8813891466175894, 0.7654071259802652, 0.9348721202972006, 0.9214677515904565, 0.9341417477876711, 0.8458446769802459]"
dist_leak,nn,34,25,0.14769975786924938,0.22932330827067668,0.9721750424617844,0.1796759941089838,0.8780919111265405,0.17037389803731118,0.02166990050680982,82.23689078702591,0.1670570009155199,20,"[7, 9, 8, 2, 1, 5, 3, 10, 4, 0, 6]","[0.8176426406172352, 0.8838535673496901, 0.8901723843339007, 0.8656159546512178, 0.8450472493928877, 0.8813891466175894, 0.7654071259802652, 0.9348721202972006, 0.9214677515904565, 0.9341417477876711, 0.8458446769802459]"
stationary,nn,34,26,0.24620060790273557,0.226890756302521,0.9799018103712795,0.23615160349854228,0.8479022641527931,0.22617926730867935,0.018121058266554746,88.01622984407004,0.01389342499896884,-1,[0],[-1]
retrain,nn,34,26,0.13528591352859135,0.27170868347338933,0.9662473151273396,0.18063314711359404,0.8624321437694269,0.17594767973218242,0.029268584871524773,88.01622984407004,0.012410199036821723,-1,[11],[-1]
oracle,nn,34,26,0.24724061810154527,0.3137254901960784,0.9775237803007057,0.2765432098765432,0.9069635865234681,0.267233382934253,0.01979204013436861,88.01622984407004,0.21523063001222908,12,"[3, 5, 8, 9, 7, 10, 1, 2, 11, 4, 0, 6]","[0.8479022641527931, 0.8737035082358824, 0.863643057845343, 0.9069635865234681, 0.8565177111093318, 0.8983625727172067, 0.8099270662960887, 0.8789365328087292, 0.8968304257343614, 0.8882399236186794, 0.8755742623707076, 0.8624321437694269]"
laf,nn,34,26,0.13528591352859135,0.27170868347338933,0.9662473151273396,0.18063314711359404,0.8624321437694269,0.17594767973218242,0.029268584871524773,88.01622984407004,1.243950926931575,25,"[11, 2, 6, 9, 1, 8, 7, 3, 0, 4, 5, 10]",[-1]
crc,nn,34,26,0.2478448275862069,0.32212885154061627,0.977332003682111,0.2801461632155907,0.8789365328087292,0.2712164104623778,0.017749727369134716,88.01622984407004,0.180099860066548,12,"[7, 8, 5, 9, 2, 4, 1, 3, 10, 0, 11, 6]",[-1]
temporal,nn,34,26,0.19800332778702162,0.3333333333333333,0.9723841669223688,0.24843423799582465,0.8882399236186794,0.243619045196747,0.020978915500861915,88.01622984407004,0.20499185204971582,11,"[9, 8, 5, 7, 3, 1, 2, 4, 10, 6, 0, 11]","[0.8045517233241061, 0.8699747165605385, 0.8594961926383394, 0.8771290315704207, 0.8309812349829616, 0.8825913127289671, 0.8056319413357209, 0.8780919111265405, 0.8890404550257782, 0.895485029402181, 0.8147001198317787, 0.8784560124491056]"
temporal_rev,nn,34,26,0.19800332778702162,0.3333333333333333,0.9723841669223688,0.24843423799582465,0.8882399236186794,0.243619045196747,0.020978915500861915,88.01622984407004,0.20057231897953898,11,"[9, 8, 5, 7, 3, 1, 2, 4, 10, 6, 0, 11]","[0.8045517233241061, 0.8699747165605385, 0.8594961926383394, 0.8771290315704207, 0.8309812349829616, 0.8825913127289671, 0.8056319413357209, 0.8780919111265405, 0.8890404550257782, 0.895485029402181, 0.8147001198317787, 0.8784560124491056]"
dist,nn,34,26,0.2478448275862069,0.32212885154061627,0.977332003682111,0.2801461632155907,0.8789365328087292,0.2712164104623778,0.017749727369134716,88.01622984407004,0.42174694198183715,21,"[7, 2, 5, 3, 1, 4, 0, 6, 8, 9, 11, 10]","[0.8418626042204411, 0.869378278744077, 0.8977099441658184, 0.8876108175843065, 0.8646955688828262, 0.8965927558321629, 0.8020036028332387, 0.9067305459983099, 0.9353319552634388, 0.9338664341684427, 0.8417307514830955, 0.8773302695671983]"
dist_leak,nn,34,26,0.23529411764705882,0.3473389355742297,0.9756060141147591,0.28054298642533937,0.8968304257343614,0.27388709423641117,0.019373295248161698,88.01622984407004,0.26062717102468014,21,"[8, 9, 7, 2, 5, 3, 11, 1, 4, 0, 10, 6]","[0.8418626042204411, 0.869378278744077, 0.8977099441658184, 0.8876108175843065, 0.8646955688828262, 0.8965927558321629, 0.8020036028332387, 0.9067305459983099, 0.9353319552634388, 0.9338664341684427, 0.8417307514830955, 0.8773302695671983]"
stationary,nn,34,27,0.40148698884758366,0.5,0.987402828509881,0.44536082474226807,0.8949280171220515,0.4417731019825299,0.012893871987844923,98.46833243698347,0.011921326979063451,-1,[0],[-1]
retrain,nn,34,27,0.36555891238670696,0.5601851851851852,0.9857169616933595,0.4424131627056673,0.9507688452952905,0.44571567003585727,0.013431190597884763,98.46833243698347,0.0149904889985919,-1,[12],[-1]
oracle,nn,34,27,0.36555891238670696,0.5601851851851852,0.9857169616933595,0.4424131627056673,0.9507688452952905,0.44571567003585727,0.013431190597884763,98.46833243698347,0.24072738306131214,13,"[12, 8, 7, 9, 2, 5, 1, 3, 4, 11, 0, 10, 6]","[0.8949280171220515, 0.9202246349386571, 0.9312917888794273, 0.9152983436885651, 0.906337717223326, 0.9304734233239769, 0.8655424187788887, 0.9456993154333253, 0.9491467884764319, 0.9446973022080647, 0.8855262858184137, 0.9026846945819886, 0.9507688452952905]"
laf,nn,34,27,0.14966887417218544,0.5231481481481481,0.9651119228247635,0.23274974253347064,0.9026846945819886,0.2670005127175606,0.030726650018504387,98.46833243698347,1.2364390069851652,26,"[11, 2, 6, 1, 12, 9, 8, 7, 3, 0, 5, 4, 10]",[-1]
crc,nn,34,27,0.35988200589970504,0.5648148148148148,0.9854359838906059,0.43963963963963965,0.9456993154333253,0.44395009971246296,0.011849734665887507,98.46833243698347,0.19586768199224025,13,"[7, 8, 9, 5, 12, 2, 1, 3, 4, 10, 0, 11, 6]",[-1]
temporal,nn,34,27,0.31486880466472306,0.5,0.9839374356092535,0.38640429338103754,0.9152983436885651,0.3891284324857664,0.015055990758288009,98.46833243698347,0.3092161590466276,12,"[3, 5, 8, 9, 7, 10, 1, 2, 11, 4, 0, 6, 12]","[0.8479022641527931, 0.8737035082358824, 0.863643057845343, 0.9069635865234681, 0.8565177111093318, 0.8983625727172067, 0.8099270662960887, 0.8789365328087292, 0.8968304257343614, 0.8882399236186794, 0.8755742623707076, 0.8624321437694269, 0.9428254443912505]"
temporal_rev,nn,34,27,0.31486880466472306,0.5,0.9839374356092535,0.38640429338103754,0.9152983436885651,0.3891284324857664,0.015055990758288009,98.46833243698347,0.30179480998776853,12,"[3, 5, 8, 9, 7, 10, 1, 2, 11, 4, 0, 6, 12]","[0.8479022641527931, 0.8737035082358824, 0.863643057845343, 0.9069635865234681, 0.8565177111093318, 0.8983625727172067, 0.8099270662960887, 0.8789365328087292, 0.8968304257343614, 0.8882399236186794, 0.8755742623707076, 0.8624321437694269, 0.9428254443912505]"
dist,nn,34,27,0.35988200589970504,0.5648148148148148,0.9854359838906059,0.43963963963963965,0.9456993154333253,0.44395009971246296,0.011849734665887507,98.46833243698347,0.4477492159930989,21,"[7, 2, 5, 3, 1, 4, 0, 6, 12, 8, 9, 11, 10]","[0.8418626042204411, 0.869378278744077, 0.8977099441658184, 0.8876108175843065, 0.8646955688828262, 0.8965927558321629, 0.8020036028332387, 0.9067305459983099, 0.9353319552634388, 0.9338664341684427, 0.8417307514830955, 0.8773302695671983, 0.9405419859491667]"
dist_leak,nn,34,27,0.36555891238670696,0.5601851851851852,0.9857169616933595,0.4424131627056673,0.9507688452952905,0.44571567003585727,0.013431190597884763,98.46833243698347,0.15922621602658182,21,"[12, 8, 9, 7, 2, 5, 3, 11, 1, 4, 0, 10, 6]","[0.8418626042204411, 0.869378278744077, 0.8977099441658184, 0.8876108175843065, 0.8646955688828262, 0.8965927558321629, 0.8020036028332387, 0.9067305459983099, 0.9353319552634388, 0.9338664341684427, 0.8417307514830955, 0.8773302695671983, 0.9405419859491667]"
stationary,nn,34,28,0.17094017094017094,0.14388489208633093,0.9896198760151858,0.15625,0.7889902301671,0.15163451331356848,0.011212001595524783,107.74532846489456,0.01200313400477171,-1,[0],[-1]
retrain,nn,34,28,0.30057803468208094,0.37410071942446044,0.9900043250516604,0.3333333333333333,0.9402632320848692,0.33035496491585337,0.010991443358294616,107.74532846489456,0.014622261049225926,-1,[13],[-1]
oracle,nn,34,28,0.30057803468208094,0.37410071942446044,0.9900043250516604,0.3333333333333333,0.9402632320848692,0.33035496491585337,0.010991443358294616,107.74532846489456,0.25030562502797693,14,"[13, 8, 7, 12, 5, 9, 3, 2, 11, 1, 4, 0, 10, 6]","[0.7889902301671, 0.8072962239787271, 0.8540955334426219, 0.8571141925356667, 0.7901088708133638, 0.8888807676645332, 0.7106704186723191, 0.9154773713685076, 0.9254734383755696, 0.8830040756944517, 0.7866614110743336, 0.8345339403368452, 0.914830341822333, 0.9402632320848692]"
laf,nn,34,28,0.05922165820642978,0.2517985611510791,0.9682829544908453,0.0958904109589041,0.8345339403368452,0.11028174453997298,0.02925850140809653,107.74532846489456,1.8126760899322107,27,"[11, 2, 6, 9, 12, 1, 8, 3, 13, 5, 7, 0, 4, 10]",[-1]
crc,nn,34,28,0.2131979695431472,0.302158273381295,0.98788985535105,0.25,0.9154773713685076,0.2478591070670655,0.0108239232631679,107.74532846489456,0.21522692998405546,14,"[7, 8, 13, 5, 12, 9, 10, 4, 1, 0, 3, 2, 11, 6]",[-1]
