Scenario,Model,Round,Testing Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time,Validation Period,Model Ranking,Validation Perf
dist_leak,rf,0,19,0.5998107852412489,0.8649386084583902,0.9795061049821365,0.7083798882681565,0.9864300378195411,0.7107075277924529,0.018796648910960282,27.11352543614339,0.6808347209589556,15,"[4, 3, 2, 1, 0]","[0.9705655884659362, 0.9721207066660342, 0.995648090461128, 0.9988181181070122, 0.998830175594732]"
stationary,rf,0,20,0.5384615384615384,0.7277227722772277,0.9915657036346691,0.6189473684210526,0.9781009642031095,0.621920761022458,0.010913541784531846,32.756948084104806,0.06801236502360553,-1,[0],[-1]
retrain,rf,0,20,0.5962962962962963,0.7970297029702971,0.9930102516309413,0.6822033898305084,0.987243474559141,0.6860584012864943,0.007145351059856442,32.756948084104806,0.08595545403659344,-1,[5],[-1]
oracle,rf,0,20,0.5962962962962963,0.7970297029702971,0.9930102516309413,0.6822033898305084,0.987243474559141,0.6860584012864943,0.007145351059856442,32.756948084104806,0.6605343119008467,6,"[5, 4, 3, 2, 1, 0]","[0.9781009642031095, 0.9812046297771183, 0.9824476097059325, 0.9853939670004257, 0.9856432616165937, 0.987243474559141]"
laf,rf,0,20,0.2698961937716263,0.7722772277227723,0.9781919850885368,0.4,0.9812046297771183,0.4487977228294695,0.018175857763295503,32.756948084104806,1.0256437449716032,19,"[1, 4, 3, 5, 0, 2]",[-1]
crc,rf,0,20,0.5962962962962963,0.7970297029702971,0.9930102516309413,0.6822033898305084,0.987243474559141,0.6860584012864943,0.007145351059856442,32.756948084104806,0.6364773219684139,6,"[5, 0, 2, 4, 3, 1]",[-1]
temporal,rf,0,20,0.33194154488517746,0.7871287128712872,0.9830848089468779,0.4669603524229075,0.9856432616165937,0.5046797050602704,0.01483079634040155,32.756948084104806,0.7861720860237256,5,"[4, 3, 2, 1, 0, 5]","[0.9753718009762777, 0.9773186983212994, 0.9815388049845601, 0.9824341086399931, 0.9864300378195411, 0.9993800237953507]"
temporal_rev,rf,0,20,0.5962962962962963,0.7970297029702971,0.9930102516309413,0.6822033898305084,0.987243474559141,0.6860584012864943,0.007145351059856442,32.756948084104806,0.7603773900773376,5,"[5, 4, 3, 2, 1, 0]","[0.9753718009762777, 0.9773186983212994, 0.9815388049845601, 0.9824341086399931, 0.9864300378195411, 0.9993800237953507]"
dist,rf,0,20,0.5384615384615384,0.7277227722772277,0.9915657036346691,0.6189473684210526,0.9781009642031095,0.621920761022458,0.010913541784531846,32.756948084104806,0.6833784059854224,14,"[0, 3, 4, 1, 5, 2]","[0.972548079662239, 0.9984616865651995, 0.9956807380761061, 0.9986624891862919, 0.9986002755735603, 0.997451533958482]"
dist_leak,rf,0,20,0.3695150115473441,0.7920792079207921,0.9853215284249767,0.5039370078740157,0.9853939670004257,0.5351479143983411,0.014404791349993831,32.756948084104806,0.6548310030484572,14,"[3, 4, 1, 5, 2, 0]","[0.972548079662239, 0.9984616865651995, 0.9956807380761061, 0.9986624891862919, 0.9986002755735603, 0.997451533958482]"
stationary,rf,0,21,0.3791469194312796,0.5673758865248227,0.9894967177242888,0.45454545454545453,0.9614570149581697,0.45879142023965097,0.011981131194712748,39.47806119010784,0.06231809000018984,-1,[0],[-1]
retrain,rf,0,21,0.3365695792880259,0.7375886524822695,0.9867614879649891,0.4622222222222222,0.9708762006866596,0.49290038551863224,0.01216815933904076,39.47806119010784,0.08887922996655107,-1,[6],[-1]
oracle,rf,0,21,0.484375,0.6595744680851063,0.9919584245076587,0.5585585585585585,0.9721856319149327,0.5613393898478385,0.0077325981972350835,39.47806119010784,0.683715112041682,7,"[5, 6, 2, 0, 4, 1, 3]","[0.9614570149581697, 0.958863175970901, 0.9643728356165293, 0.957895471494945, 0.9594938455950288, 0.9721856319149327, 0.9708762006866596]"
laf,rf,0,21,0.2012448132780083,0.6879432624113475,0.9765317286652079,0.3113964686998395,0.958863175970901,0.3640403033039722,0.019810746355627885,39.47806119010784,0.9703527030069381,20,"[1, 4, 3, 6, 0, 5, 2]",[-1]
crc,rf,0,21,0.484375,0.6595744680851063,0.9919584245076587,0.5585585585585585,0.9721856319149327,0.5613393898478385,0.0077325981972350835,39.47806119010784,0.6566436409484595,7,"[5, 6, 0, 4, 2, 3, 1]",[-1]
temporal,rf,0,21,0.484375,0.6595744680851063,0.9919584245076587,0.5585585585585585,0.9721856319149327,0.5613393898478385,0.0077325981972350835,39.47806119010784,0.7590991980396211,6,"[5, 4, 3, 2, 1, 0, 6]","[0.9781009642031095, 0.9812046297771183, 0.9824476097059325, 0.9853939670004257, 0.9856432616165937, 0.987243474559141, 0.9998139314354806]"
temporal_rev,rf,0,21,0.3365695792880259,0.7375886524822695,0.9867614879649891,0.4622222222222222,0.9708762006866596,0.49290038551863224,0.01216815933904076,39.47806119010784,0.7768638519337401,6,"[6, 5, 4, 3, 2, 1, 0]","[0.9781009642031095, 0.9812046297771183, 0.9824476097059325, 0.9853939670004257, 0.9856432616165937, 0.987243474559141, 0.9998139314354806]"
dist,rf,0,21,0.2012448132780083,0.6879432624113475,0.9765317286652079,0.3113964686998395,0.958863175970901,0.3640403033039722,0.019810746355627885,39.47806119010784,0.9625936039956287,15,"[1, 0, 4, 3, 6, 5, 2]","[0.9705655884659362, 0.9721207066660342, 0.995648090461128, 0.9988181181070122, 0.998830175594732, 0.9980615727767135, 0.9988131561779093]"
dist_leak,rf,0,21,0.26420454545454547,0.6595744680851063,0.9832056892778993,0.3772819472616633,0.9594938455950288,0.4108070044286982,0.015083341865936326,39.47806119010784,0.8624744439730421,15,"[4, 3, 6, 5, 2, 1, 0]","[0.9705655884659362, 0.9721207066660342, 0.995648090461128, 0.9988181181070122, 0.998830175594732, 0.9980615727767135, 0.9988131561779093]"
stationary,rf,0,22,0.40591397849462363,0.5613382899628253,0.9837744699181544,0.4711388455538221,0.9465819768934162,0.46940305047101644,0.016496685387074824,46.43004404415842,0.07150058797560632,-1,[0],[-1]
retrain,rf,0,22,0.3424657534246575,0.6505576208178439,0.9794189441439717,0.44871794871794873,0.9627679593702505,0.46291379097468427,0.01722495161410087,46.43004404415842,0.10911387205123901,-1,[7],[-1]
oracle,rf,0,22,0.3463035019455253,0.6617100371747212,0.9795625329057579,0.454661558109834,0.9643701999475113,0.4697111792679767,0.017723766448061964,46.43004404415842,0.9164897709852085,8,"[6, 5, 7, 3, 4, 2, 0, 1]","[0.9465819768934162, 0.9377095404062397, 0.9483918652538926, 0.9541750903412055, 0.9513234481933202, 0.9637817744368276, 0.9643701999475113, 0.9627679593702505]"
laf,rf,0,22,0.24929971988795518,0.6617100371747212,0.969989948786675,0.3621566632756867,0.9377095404062397,0.39448468954872135,0.025131199824961405,46.43004404415842,1.3874347240198404,21,"[1, 4, 3, 7, 6, 0, 5, 2]",[-1]
crc,rf,0,22,0.5,0.5947955390334573,0.9871248743598334,0.5432937181663837,0.9637817744368276,0.5388956738301176,0.0116233639895431,46.43004404415842,0.8901575040072203,8,"[5, 7, 6, 0, 2, 4, 3, 1]",[-1]
temporal,rf,0,22,0.5,0.5947955390334573,0.9871248743598334,0.5432937181663837,0.9637817744368276,0.5388956738301176,0.0116233639895431,46.43004404415842,0.8085749979363754,7,"[5, 6, 2, 0, 4, 1, 3, 7]","[0.9614570149581697, 0.958863175970901, 0.9643728356165293, 0.957895471494945, 0.9594938455950288, 0.9721856319149327, 0.9708762006866596, 0.9997362760933204]"
temporal_rev,rf,0,22,0.5,0.5947955390334573,0.9871248743598334,0.5432937181663837,0.9637817744368276,0.5388956738301176,0.0116233639895431,46.43004404415842,0.7948328040074557,7,"[5, 6, 2, 0, 4, 1, 3, 7]","[0.9614570149581697, 0.958863175970901, 0.9643728356165293, 0.957895471494945, 0.9594938455950288, 0.9721856319149327, 0.9708762006866596, 0.9997362760933204]"
dist,rf,0,22,0.24929971988795518,0.6617100371747212,0.969989948786675,0.3621566632756867,0.9377095404062397,0.39448468954872135,0.025131199824961405,46.43004404415842,1.116075888974592,15,"[1, 0, 4, 3, 6, 7, 5, 2]","[0.9705655884659362, 0.9721207066660342, 0.995648090461128, 0.9988181181070122, 0.998830175594732, 0.9980615727767135, 0.9988131561779093, 0.9985584603570645]"
dist_leak,rf,0,22,0.3173758865248227,0.6654275092936803,0.977265112717178,0.4297719087635054,0.9513234481933202,0.4498918652382916,0.019650725613709074,46.43004404415842,0.9931187320034951,15,"[4, 3, 6, 7, 5, 2, 1, 0]","[0.9705655884659362, 0.9721207066660342, 0.995648090461128, 0.9988181181070122, 0.998830175594732, 0.9980615727767135, 0.9988131561779093, 0.9985584603570645]"
stationary,rf,0,23,0.3,0.4,0.9838609815495108,0.34285714285714286,0.9326942707668752,0.3384125501063653,0.0159768554567424,53.23041122814175,0.08003124000970274,-1,[0],[-1]
retrain,rf,0,23,0.4220532319391635,0.43529411764705883,0.9877822264415734,0.42857142857142855,0.9543167191789114,0.4224494958536557,0.012354175894345681,53.23041122814175,0.11672839592210948,-1,[8],[-1]
oracle,rf,0,23,0.4220532319391635,0.43529411764705883,0.9877822264415734,0.42857142857142855,0.9543167191789114,0.4224494958536557,0.012354175894345681,53.23041122814175,1.1759080570191145,9,"[8, 6, 7, 5, 2, 3, 4, 0, 1]","[0.9326942707668752, 0.9320835091920967, 0.9434375235159974, 0.943048098598692, 0.9374629060701538, 0.9466443694113721, 0.9486139057658771, 0.9475778931629386, 0.9543167191789114]"
laf,rf,0,23,0.1935007385524372,0.5137254901960784,0.9723449044454534,0.2811158798283262,0.9320835091920967,0.30399661058445065,0.02381005276252286,53.23041122814175,1.6505693750223145,22,"[1, 3, 4, 7, 6, 0, 5, 2, 8]",[-1]
crc,rf,0,23,0.358974358974359,0.4392156862745098,0.985842242126553,0.3950617283950617,0.9466443694113721,0.38999463441008986,0.0134682945539423,53.23041122814175,1.1314436410320923,9,"[5, 8, 0, 2, 6, 7, 4, 3, 1]",[-1]
temporal,rf,0,23,0.24561403508771928,0.5490196078431373,0.9775044371981674,0.3393939393939394,0.9486139057658771,0.35757451272173446,0.019498504310360043,53.23041122814175,1.0391895700013265,8,"[6, 5, 7, 3, 4, 2, 0, 1, 8]","[0.9465819768934162, 0.9377095404062397, 0.9483918652538926, 0.9541750903412055, 0.9513234481933202, 0.9637817744368276, 0.9643701999475113, 0.9627679593702505, 0.9969752279078621]"
temporal_rev,rf,0,23,0.24561403508771928,0.5490196078431373,0.9775044371981674,0.3393939393939394,0.9486139057658771,0.35757451272173446,0.019498504310360043,53.23041122814175,1.0351078329840675,8,"[6, 5, 7, 3, 4, 2, 0, 1, 8]","[0.9465819768934162, 0.9377095404062397, 0.9483918652538926, 0.9541750903412055, 0.9513234481933202, 0.9637817744368276, 0.9643701999475113, 0.9627679593702505, 0.9969752279078621]"
dist,rf,0,23,0.1935007385524372,0.5137254901960784,0.9723449044454534,0.2811158798283262,0.9320835091920967,0.30399661058445065,0.02381005276252286,53.23041122814175,1.2325060910079628,15,"[1, 0, 4, 3, 6, 7, 5, 8, 2]","[0.9705655884659362, 0.9721207066660342, 0.995648090461128, 0.9988181181070122, 0.998830175594732, 0.9980615727767135, 0.9988131561779093, 0.9985584603570645, 0.9962045211907122]"
dist_leak,rf,0,23,0.21324717285945072,0.5176470588235295,0.9748214801667561,0.30205949656750575,0.9374629060701538,0.3216573177675106,0.021880158963552034,53.23041122814175,1.2033372520236298,15,"[4, 3, 6, 7, 5, 8, 2, 1, 0]","[0.9705655884659362, 0.9721207066660342, 0.995648090461128, 0.9988181181070122, 0.998830175594732, 0.9980615727767135, 0.9988131561779093, 0.9985584603570645, 0.9962045211907122]"
stationary,rf,0,24,0.27844311377245506,0.32978723404255317,0.9824425299089461,0.30194805194805197,0.9054758516922229,0.29419853877066976,0.0172561648302359,58.88971682311967,0.08788445999380201,-1,[0],[-1]
retrain,rf,0,24,0.2491961414790997,0.549645390070922,0.9757461924788697,0.34292035398230086,0.9503701366557012,0.3596394940377732,0.020920842648574803,58.88971682311967,0.09611680207308382,-1,[9],[-1]
oracle,rf,0,24,0.2491961414790997,0.549645390070922,0.9757461924788697,0.34292035398230086,0.9503701366557012,0.3596394940377732,0.020920842648574803,58.88971682311967,1.2654429430840537,10,"[9, 8, 5, 6, 4, 7, 3, 2, 1, 0]","[0.9054758516922229, 0.9170421644374096, 0.9194893083839343, 0.9225562763276888, 0.9340671469405465, 0.9359710019338099, 0.9343543181438003, 0.9333097795820029, 0.9421845489149014, 0.9503701366557012]"
laf,rf,0,24,0.1699438202247191,0.42907801418439717,0.9692948430035523,0.24346076458752516,0.9170421644374096,0.25696411733550106,0.025198326581948215,58.88971682311967,1.8803479209309444,23,"[1, 9, 3, 4, 7, 6, 0, 5, 8, 2]",[-1]
crc,rf,0,24,0.33881578947368424,0.36524822695035464,0.9844840961986036,0.3515358361774744,0.9359710019338099,0.3439435206806028,0.014044245357268169,58.88971682311967,1.2259362420300022,10,"[5, 8, 0, 7, 2, 6, 9, 4, 3, 1]",[-1]
temporal,rf,0,24,0.3695652173913043,0.3617021276595745,0.9855457106692255,0.3655913978494624,0.9421845489149014,0.3583030224848687,0.013457347276766627,58.88971682311967,1.2639337590662763,9,"[8, 6, 7, 5, 2, 3, 4, 0, 1, 9]","[0.9326942707668752, 0.9320835091920967, 0.9434375235159974, 0.943048098598692, 0.9374629060701538, 0.9466443694113721, 0.9486139057658771, 0.9475778931629386, 0.9543167191789114, 0.9988542188108349]"
temporal_rev,rf,0,24,0.2491961414790997,0.549645390070922,0.9757461924788697,0.34292035398230086,0.9503701366557012,0.3596394940377732,0.020920842648574803,58.88971682311967,1.2564666339894757,9,"[9, 8, 6, 7, 5, 2, 3, 4, 0, 1]","[0.9326942707668752, 0.9320835091920967, 0.9434375235159974, 0.943048098598692, 0.9374629060701538, 0.9466443694113721, 0.9486139057658771, 0.9475778931629386, 0.9543167191789114, 0.9988542188108349]"
dist,rf,0,24,0.2421875,0.4397163120567376,0.9777060961169409,0.3123425692695214,0.9343543181438003,0.31594382663747783,0.020251105608062574,58.88971682311967,1.2641233879840001,21,"[6, 5, 7, 3, 4, 2, 0, 1, 9, 8]","[0.9465819768934162, 0.9377095404062397, 0.9483918652538926, 0.9541750903412055, 0.9513234481933202, 0.9637817744368276, 0.9643701999475113, 0.9627679593702505, 0.9969752279078621, 0.9991430022697058]"
dist_leak,rf,0,24,0.2491961414790997,0.549645390070922,0.9757461924788697,0.34292035398230086,0.9503701366557012,0.3596394940377732,0.020920842648574803,58.88971682311967,1.1373607240384445,21,"[9, 8, 6, 5, 7, 3, 4, 2, 0, 1]","[0.9465819768934162, 0.9377095404062397, 0.9483918652538926, 0.9541750903412055, 0.9513234481933202, 0.9637817744368276, 0.9643701999475113, 0.9627679593702505, 0.9969752279078621, 0.9991430022697058]"
stationary,rf,0,25,0.4094488188976378,0.39097744360902253,0.9844140273753622,0.4,0.9181699883061238,0.3922159400716483,0.014823558924729969,64.67272827809211,0.06949355802498758,-1,[0],[-1]
retrain,rf,0,25,0.4402730375426621,0.4849624060150376,0.9849635328204616,0.46153846153846156,0.9653584142616565,0.4544773538167335,0.0136362154726552,64.67272827809211,0.0952351710293442,-1,[10],[-1]
oracle,rf,0,25,0.4402730375426621,0.4849624060150376,0.9849635328204616,0.46153846153846156,0.9653584142616565,0.4544773538167335,0.0136362154726552,64.67272827809211,1.1717648879857734,11,"[10, 9, 4, 6, 3, 5, 7, 2, 8, 1, 0]","[0.9181699883061238, 0.9386986032822031, 0.9420100600833798, 0.9436589841858596, 0.9504922124570234, 0.9428920493822649, 0.9478457687353254, 0.9426021767663386, 0.9396963132314383, 0.9518146254153002, 0.9653584142616565]"
laf,rf,0,25,0.28597122302158273,0.5977443609022557,0.9748226596063543,0.38686131386861317,0.9518146254153002,0.4025096931945585,0.021224240738106744,64.67272827809211,1.5160963160451502,24,"[9, 1, 3, 6, 4, 7, 10, 5, 0, 8, 2]",[-1]
crc,rf,0,25,0.42962962962962964,0.43609022556390975,0.9848136676990709,0.43283582089552236,0.9428920493822649,0.4251522151465185,0.014417422908611045,64.67272827809211,1.115016344934702,11,"[5, 0, 10, 8, 2, 6, 7, 1, 9, 4, 3]",[-1]
temporal,rf,0,25,0.28597122302158273,0.5977443609022557,0.9748226596063543,0.38686131386861317,0.9518146254153002,0.4025096931945585,0.021224240738106744,64.67272827809211,1.35768262099009,10,"[9, 8, 5, 6, 4, 7, 3, 2, 1, 0, 10]","[0.9054758516922229, 0.9170421644374096, 0.9194893083839343, 0.9225562763276888, 0.9340671469405465, 0.9359710019338099, 0.9343543181438003, 0.9333097795820029, 0.9421845489149014, 0.9503701366557012, 0.9964096641861988]"
temporal_rev,rf,0,25,0.4402730375426621,0.4849624060150376,0.9849635328204616,0.46153846153846156,0.9653584142616565,0.4544773538167335,0.0136362154726552,64.67272827809211,1.4039551640162244,10,"[10, 9, 8, 5, 6, 4, 7, 3, 2, 1, 0]","[0.9054758516922229, 0.9170421644374096, 0.9194893083839343, 0.9225562763276888, 0.9340671469405465, 0.9359710019338099, 0.9343543181438003, 0.9333097795820029, 0.9421845489149014, 0.9503701366557012, 0.9964096641861988]"
