Scenario,Model,Round,Testing Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time,Validation Period,Model Ranking,Validation Perf
dist,lr,0,17,0.01322491287641855,0.3089770354906054,0.5121595539352348,0.025364181662382176,0.5405353357387943,-0.04957564736023358,0.24999482609575532,2.8483781850663945,0.055785991018638015,14,"[0, 2, 1]","[0.42477833944663934, 0.36895406474275977, 0.3912036172959082]"
dist_leak,lr,0,17,0.01322491287641855,0.3089770354906054,0.5121595539352348,0.025364181662382176,0.5405353357387943,-0.04957564736023358,0.24999482609575532,2.8483781850663945,0.028449303936213255,14,"[0, 2, 1]","[0.42477833944663934, 0.36895406474275977, 0.3912036172959082]"
stationary,lr,0,18,0.006655494373952598,0.4483870967741935,0.5215471888009515,0.013116301014390186,0.5479882554724563,-0.0049627809864402255,0.24999664020806386,3.789630790008232,0.00956672104075551,-1,[0],[-1]
retrain,lr,0,18,0.007054307796047513,0.43870967741935485,0.5581453863397228,0.013885343815406606,0.5742483175392078,-0.000387340429999747,0.24999736730069122,3.789630790008232,0.009355437010526657,-1,[3],[-1]
oracle,lr,0,18,0.007054307796047513,0.43870967741935485,0.5581453863397228,0.013885343815406606,0.5742483175392078,-0.000387340429999747,0.24999736730069122,3.789630790008232,0.07600611902307719,4,"[3, 0, 2, 1]","[0.5479882554724563, 0.46204014720045666, 0.5240959002651511, 0.5742483175392078]"
laf,lr,0,18,0.007054307796047513,0.43870967741935485,0.5581453863397228,0.013885343815406606,0.5742483175392078,-0.000387340429999747,0.24999736730069122,3.789630790008232,1.3337980579817668,17,"[3, 1, 2, 0]",[-1]
crc,lr,0,18,0.0071138746904147124,0.43548387096774194,0.5650075483782424,0.013999066728884742,0.5240959002651511,0.00023979203742030048,0.24999638146748815,3.789630790008232,0.05030726105906069,4,"[2, 1, 0, 3]",[-1]
temporal,lr,0,18,0.006655494373952598,0.4483870967741935,0.5215471888009515,0.013116301014390186,0.5479882554724563,-0.0049627809864402255,0.24999664020806386,3.789630790008232,0.045848378096707165,3,"[0, 2, 1, 3]","[0.4594646642612057, 0.3791603723527771, 0.4449618702623518, 0.4982488825650157]"
temporal_rev,lr,0,18,0.006655494373952598,0.4483870967741935,0.5215471888009515,0.013116301014390186,0.5479882554724563,-0.0049627809864402255,0.24999664020806386,3.789630790008232,0.045078829978592694,3,"[0, 2, 1, 3]","[0.4594646642612057, 0.3791603723527771, 0.4449618702623518, 0.4982488825650157]"
dist,lr,0,18,0.006655494373952598,0.4483870967741935,0.5215471888009515,0.013116301014390186,0.5479882554724563,-0.0049627809864402255,0.24999664020806386,3.789630790008232,0.10421616397798061,16,"[0, 2, 1, 3]","[0.4594646642612057, 0.3791603723527771, 0.4449618702623518, 0.4982488825650157]"
dist_leak,lr,0,18,0.007054307796047513,0.43870967741935485,0.5581453863397228,0.013885343815406606,0.5742483175392078,-0.000387340429999747,0.24999736730069122,3.789630790008232,0.04661563190165907,16,"[3, 0, 2, 1]","[0.4594646642612057, 0.3791603723527771, 0.4449618702623518, 0.4982488825650157]"
stationary,lr,0,19,0.014265335235378032,0.23192360163710776,0.5167052726630286,0.026877470355731226,0.6204842299826052,-0.08139606205696792,0.2499953440604673,4.264314505038783,0.005839909077621996,-1,[0],[-1]
retrain,lr,0,19,0.1,0.002728512960436562,0.9705940088728358,0.005312084993359893,0.5858819803987811,0.011942342318777712,0.03229910562140629,4.264314505038783,0.006338833016343415,-1,[4],[-1]
oracle,lr,0,19,0.1,0.002728512960436562,0.9705940088728358,0.005312084993359893,0.5858819803987811,0.011942342318777712,0.03229910562140629,4.264314505038783,0.06429709494113922,5,"[4, 3, 0, 2, 1]","[0.37951577001739484, 0.3115200645189967, 0.35713348194673633, 0.4026870084157276, 0.5858819803987811]"
laf,lr,0,19,0.1,0.002728512960436562,0.9705940088728358,0.005312084993359893,0.5858819803987811,0.011942342318777712,0.03229910562140629,4.264314505038783,4.494576022960246,18,"[4, 2, 1, 3, 0]",[-1]
crc,lr,0,19,0.1,0.002728512960436562,0.9705940088728358,0.005312084993359893,0.5858819803987811,0.011942342318777712,0.03229910562140629,4.264314505038783,0.039075862034223974,5,"[4, 2, 1, 0, 3]",[-1]
temporal,lr,0,19,0.015930351023432435,0.23465211459754434,0.5608338895214166,0.029835212489158717,0.5973129915842724,-0.0659184188607098,0.24999609837596198,4.264314505038783,0.09627768606878817,4,"[3, 0, 2, 1, 4]","[0.5479882554724563, 0.46204014720045666, 0.5240959002651511, 0.5742483175392078, 0.6655740580003091]"
temporal_rev,lr,0,19,0.1,0.002728512960436562,0.9705940088728358,0.005312084993359893,0.5858819803987811,0.011942342318777712,0.03229910562140629,4.264314505038783,0.08221487503033131,4,"[4, 3, 0, 2, 1]","[0.5479882554724563, 0.46204014720045666, 0.5240959002651511, 0.5742483175392078, 0.6655740580003091]"
dist,lr,0,19,0.014265335235378032,0.23192360163710776,0.5167052726630286,0.026877470355731226,0.6204842299826052,-0.08139606205696792,0.2499953440604673,4.264314505038783,0.11114222696051002,15,"[0, 1, 4, 3, 2]","[0.5629926327261454, 0.44330445225959303, 0.551978142503825, 0.5866030792144195, 0.680234681383616]"
dist_leak,lr,0,19,0.1,0.002728512960436562,0.9705940088728358,0.005312084993359893,0.5858819803987811,0.011942342318777712,0.03229910562140629,4.264314505038783,0.07223158399574459,15,"[4, 3, 0, 2, 1]","[0.5629926327261454, 0.44330445225959303, 0.551978142503825, 0.5866030792144195, 0.680234681383616]"
stationary,lr,0,20,0.013303563122150898,0.7079207920792079,0.5030288909599254,0.026116336407634007,0.7347235146884714,0.040363593140873705,0.24999488898035443,5.4270117819542065,0.005256961099803448,-1,[0],[-1]
retrain,lr,0,20,0.013784836679652383,0.6831683168316832,0.5369524697110905,0.027024380691275825,0.73428756931578,0.042337529117765275,0.24999402583572783,5.4270117819542065,0.0051748440600931644,-1,[5],[-1]
oracle,lr,0,20,0.014314073764496917,0.6782178217821783,0.5573625349487419,0.02803642689041236,0.7396577083618607,0.045540979779488296,0.2499954189969055,5.4270117819542065,0.054799653007648885,6,"[3, 0, 5, 2, 4, 1]","[0.7347235146884714, 0.5047439333264401, 0.7186193852238738, 0.7396577083618607, 0.5960199957336969, 0.73428756931578]"
laf,lr,0,20,0.3333333333333333,0.024752475247524754,0.9903541472506989,0.04608294930875576,0.5960199957336969,0.0887184269151639,0.016229530749263105,5.4270117819542065,5.222070001065731,19,"[4, 3, 5, 1, 2, 0]",[-1]
crc,lr,0,20,0.3333333333333333,0.024752475247524754,0.9903541472506989,0.04608294930875576,0.5960199957336969,0.0887184269151639,0.016229530749263105,5.4270117819542065,0.04069810803048313,6,"[4, 1, 5, 2, 0, 3]",[-1]
temporal,lr,0,20,0.3333333333333333,0.024752475247524754,0.9903541472506989,0.04608294930875576,0.5960199957336969,0.0887184269151639,0.016229530749263105,5.4270117819542065,0.060217001009732485,5,"[4, 3, 0, 2, 1, 5]","[0.37951577001739484, 0.3115200645189967, 0.35713348194673633, 0.4026870084157276, 0.5858819803987811, 0.3897267372982913]"
temporal_rev,lr,0,20,0.013784836679652383,0.6831683168316832,0.5369524697110905,0.027024380691275825,0.73428756931578,0.042337529117765275,0.24999402583572783,5.4270117819542065,0.061676605022512376,5,"[5, 4, 3, 0, 2, 1]","[0.37951577001739484, 0.3115200645189967, 0.35713348194673633, 0.4026870084157276, 0.5858819803987811, 0.3897267372982913]"
dist,lr,0,20,0.013303563122150898,0.7079207920792079,0.5030288909599254,0.026116336407634007,0.7347235146884714,0.040363593140873705,0.24999488898035443,5.4270117819542065,0.12999101704917848,14,"[0, 4, 3, 5, 2, 1]","[0.42477833944663934, 0.36895406474275977, 0.3912036172959082, 0.44841705648406643, 0.6673354630035291, 0.4311215084247054]"
dist_leak,lr,0,20,0.3333333333333333,0.024752475247524754,0.9903541472506989,0.04608294930875576,0.5960199957336969,0.0887184269151639,0.016229530749263105,5.4270117819542065,0.05057799897622317,14,"[4, 3, 5, 0, 2, 1]","[0.42477833944663934, 0.36895406474275977, 0.3912036172959082, 0.44841705648406643, 0.6673354630035291, 0.4311215084247054]"
stationary,lr,0,21,0.005578360172613409,0.375886524822695,0.47833698030634575,0.01099356979879693,0.5691648690822916,-0.02538735678146649,0.24999538485765307,5.936278599896468,0.00461124291177839,-1,[0],[-1]
retrain,lr,0,21,0.36363636363636365,0.028368794326241134,0.9921225382932166,0.05263157894736842,0.656352500919808,0.09982860258929238,0.01463981619279219,5.936278599896468,0.004082776024006307,-1,[6],[-1]
oracle,lr,0,21,0.36363636363636365,0.028368794326241134,0.9921225382932166,0.05263157894736842,0.656352500919808,0.09982860258929238,0.01463981619279219,5.936278599896468,0.05191127094440162,7,"[6, 4, 3, 5, 0, 2, 1]","[0.4308351309177084, 0.3020197849623807, 0.3805688460153449, 0.4798146621108313, 0.6454371854227344, 0.431789932667318, 0.656352500919808]"
laf,lr,0,21,0.12195121951219512,0.03546099290780142,0.9905908096280087,0.054945054945054944,0.6454371854227344,0.06191009698613824,0.015470817982277318,5.936278599896468,5.415903583983891,20,"[4, 6, 3, 5, 1, 2, 0]",[-1]
crc,lr,0,21,0.36363636363636365,0.028368794326241134,0.9921225382932166,0.05263157894736842,0.656352500919808,0.09982860258929238,0.01463981619279219,5.936278599896468,0.0338043529773131,7,"[6, 4, 1, 5, 2, 0, 3]",[-1]
temporal,lr,0,21,0.005999520038396928,0.3546099290780142,0.5418490153172867,0.011799410029498525,0.5201853378891688,-0.017932039610294128,0.24999576102245835,5.936278599896468,0.061243843054398894,6,"[3, 0, 5, 2, 4, 1, 6]","[0.7347235146884714, 0.5047439333264401, 0.7186193852238738, 0.7396577083618607, 0.5960199957336969, 0.73428756931578, 0.6079854386793464]"
temporal_rev,lr,0,21,0.005999520038396928,0.3546099290780142,0.5418490153172867,0.011799410029498525,0.5201853378891688,-0.017932039610294128,0.24999576102245835,5.936278599896468,0.06967338698450476,6,"[3, 0, 5, 2, 4, 1, 6]","[0.7347235146884714, 0.5047439333264401, 0.7186193852238738, 0.7396577083618607, 0.5960199957336969, 0.73428756931578, 0.6079854386793464]"
dist,lr,0,21,0.005578360172613409,0.375886524822695,0.47833698030634575,0.01099356979879693,0.5691648690822916,-0.02538735678146649,0.24999538485765307,5.936278599896468,0.15047236194368452,15,"[0, 1, 4, 6, 3, 5, 2]","[0.5629926327261454, 0.44330445225959303, 0.551978142503825, 0.5866030792144195, 0.680234681383616, 0.5735027924744605, 0.6734380293758111]"
dist_leak,lr,0,21,0.12195121951219512,0.03546099290780142,0.9905908096280087,0.054945054945054944,0.6454371854227344,0.06191009698613824,0.015470817982277318,5.936278599896468,0.07166932499967515,15,"[4, 6, 3, 5, 0, 2, 1]","[0.5629926327261454, 0.44330445225959303, 0.551978142503825, 0.5866030792144195, 0.680234681383616, 0.5735027924744605, 0.6734380293758111]"
stationary,lr,0,22,0.012405038946052506,0.4795539033457249,0.5017469966017326,0.024184476940382452,0.5714621107685565,-0.004150891982596097,0.24999414556452326,7.360327285830863,0.005860025994479656,-1,[0],[-1]
retrain,lr,0,22,0.1111111111111111,0.0037174721189591076,0.9867898339156655,0.007194244604316547,0.644494107273152,0.018089361294720906,0.020603571617930253,7.360327285830863,0.008566471980884671,-1,[7],[-1]
oracle,lr,0,22,0.1111111111111111,0.0037174721189591076,0.9867898339156655,0.007194244604316547,0.644494107273152,0.018089361294720906,0.020603571617930253,7.360327285830863,0.07007505698129535,8,"[7, 6, 4, 3, 0, 5, 2, 1]","[0.5714621107685565, 0.4496303617109024, 0.5416105789335557, 0.5935016157593132, 0.6285524534162386, 0.569117601466224, 0.6366599097020543, 0.644494107273152]"
laf,lr,0,22,0.0625,0.007434944237918215,0.9857847125831618,0.013289036544850499,0.6285524534162386,0.017240309660530525,0.019467687582737505,7.360327285830863,5.378854198963381,21,"[4, 6, 7, 3, 2, 1, 5, 0]",[-1]
crc,lr,0,22,0.0625,0.007434944237918215,0.9857847125831618,0.013289036544850499,0.6285524534162386,0.017240309660530525,0.019467687582737505,7.360327285830863,0.04421046108473092,8,"[4, 6, 7, 1, 5, 2, 0, 3]",[-1]
temporal,lr,0,22,0.05555555555555555,0.0037174721189591076,0.9863590676303068,0.006968641114982578,0.6366599097020543,0.011117061548839036,0.019065671040436723,7.360327285830863,0.06048499094322324,7,"[6, 4, 3, 5, 0, 2, 1, 7]","[0.4308351309177084, 0.3020197849623807, 0.3805688460153449, 0.4798146621108313, 0.6454371854227344, 0.431789932667318, 0.656352500919808, 0.6672109271234467]"
temporal_rev,lr,0,22,0.1111111111111111,0.0037174721189591076,0.9867898339156655,0.007194244604316547,0.644494107273152,0.018089361294720906,0.020603571617930253,7.360327285830863,0.0739323350135237,7,"[7, 6, 4, 3, 5, 0, 2, 1]","[0.4308351309177084, 0.3020197849623807, 0.3805688460153449, 0.4798146621108313, 0.6454371854227344, 0.431789932667318, 0.656352500919808, 0.6672109271234467]"
dist,lr,0,22,0.012405038946052506,0.4795539033457249,0.5017469966017326,0.024184476940382452,0.5714621107685565,-0.004150891982596097,0.24999414556452326,7.360327285830863,0.17738330597057939,15,"[0, 1, 4, 6, 7, 3, 5, 2]","[0.5629926327261454, 0.44330445225959303, 0.551978142503825, 0.5866030792144195, 0.680234681383616, 0.5735027924744605, 0.6734380293758111, 0.6402904078169834]"
dist_leak,lr,0,22,0.0625,0.007434944237918215,0.9857847125831618,0.013289036544850499,0.6285524534162386,0.017240309660530525,0.019467687582737505,7.360327285830863,0.08577605104073882,15,"[4, 6, 7, 3, 5, 0, 2, 1]","[0.5629926327261454, 0.44330445225959303, 0.551978142503825, 0.5866030792144195, 0.680234681383616, 0.5735027924744605, 0.6734380293758111, 0.6402904078169834]"
stationary,lr,0,23,0.007847065698305367,0.3686274509803922,0.5027861476864656,0.0153670099722086,0.5046125708751714,-0.025955385447849078,0.24999525167114778,7.897705082781613,0.006019876920618117,-1,[0],[-1]
retrain,lr,0,23,0.06666666666666667,0.00784313725490196,0.9884013703718991,0.014035087719298246,0.6615163769495784,0.019370423886236783,0.017524802685209263,7.897705082781613,0.00540839706081897,-1,[8],[-1]
oracle,lr,0,23,0.06666666666666667,0.00784313725490196,0.9884013703718991,0.014035087719298246,0.6615163769495784,0.019370423886236783,0.017524802685209263,7.897705082781613,0.09248445101547986,9,"[8, 6, 4, 7, 3, 5, 0, 2, 1]","[0.4953874291248286, 0.3983310594386261, 0.4539292573361733, 0.5531724920904454, 0.6346255271673161, 0.5078167993377894, 0.6397890676377342, 0.6202905023180638, 0.6615163769495784]"
laf,lr,0,23,0.09523809523809523,0.01568627450980392,0.9880711602757254,0.026936026936026935,0.6346255271673161,0.03459212753794106,0.017364391073725925,7.897705082781613,5.9976528129773214,22,"[4, 6, 8, 7, 2, 3, 1, 5, 0]",[-1]
crc,lr,0,23,0.09523809523809523,0.01568627450980392,0.9880711602757254,0.026936026936026935,0.6346255271673161,0.03459212753794106,0.017364391073725925,7.897705082781613,0.05521778203547001,9,"[4, 6, 8, 7, 2, 5, 1, 0, 3]",[-1]
temporal,lr,0,23,0.047619047619047616,0.00392156862745098,0.9886903042060511,0.007246376811594203,0.6202905023180638,0.010705933496881535,0.018882421998837284,7.897705082781613,0.0788701840210706,8,"[7, 6, 4, 3, 0, 5, 2, 1, 8]","[0.5714621107685565, 0.4496303617109024, 0.5416105789335557, 0.5935016157593132, 0.6285524534162386, 0.569117601466224, 0.6366599097020543, 0.644494107273152, 0.6203527092267715]"
temporal_rev,lr,0,23,0.06666666666666667,0.00784313725490196,0.9884013703718991,0.014035087719298246,0.6615163769495784,0.019370423886236783,0.017524802685209263,7.897705082781613,0.07766376703511924,8,"[8, 7, 6, 4, 3, 0, 5, 2, 1]","[0.5714621107685565, 0.4496303617109024, 0.5416105789335557, 0.5935016157593132, 0.6285524534162386, 0.569117601466224, 0.6366599097020543, 0.644494107273152, 0.6203527092267715]"
dist,lr,0,23,0.007847065698305367,0.3686274509803922,0.5027861476864656,0.0153670099722086,0.5046125708751714,-0.025955385447849078,0.24999525167114778,7.897705082781613,0.2079273529816419,15,"[0, 1, 8, 4, 6, 7, 3, 5, 2]","[0.5629926327261454, 0.44330445225959303, 0.551978142503825, 0.5866030792144195, 0.680234681383616, 0.5735027924744605, 0.6734380293758111, 0.6402904078169834, 0.6852594285088232]"
dist_leak,lr,0,23,0.06666666666666667,0.00784313725490196,0.9884013703718991,0.014035087719298246,0.6615163769495784,0.019370423886236783,0.017524802685209263,7.897705082781613,0.09415857295971364,15,"[8, 4, 6, 7, 3, 5, 0, 2, 1]","[0.5629926327261454, 0.44330445225959303, 0.551978142503825, 0.5866030792144195, 0.680234681383616, 0.5735027924744605, 0.6734380293758111, 0.6402904078169834, 0.6852594285088232]"
stationary,lr,0,24,0.009444809461235217,0.4078014184397163,0.5007145482013801,0.01846203242896131,0.5114747636495307,-0.019289465290943844,0.2499953231917232,9.289557494805194,0.006263049901463091,-1,[0],[-1]
retrain,lr,0,24,0.25,0.014184397163120567,0.9881589155199869,0.026845637583892617,0.6099885483067226,0.057155006617024134,0.01935333375236305,9.289557494805194,0.005403282004408538,-1,[9],[-1]
oracle,lr,0,24,0.21052631578947367,0.014184397163120567,0.9880364215426075,0.026578073089700997,0.658811388062994,0.05197740747046712,0.01810136044411307,9.289557494805194,0.09924888797104359,10,"[8, 4, 6, 7, 9, 3, 5, 0, 2, 1]","[0.5114747636495307, 0.4551947739967757, 0.5034695642468117, 0.5353699564870811, 0.6480765608241938, 0.5140245158224668, 0.6412310321259693, 0.6118129386849566, 0.658811388062994, 0.6099885483067226]"
laf,lr,0,24,0.0975609756097561,0.014184397163120567,0.9871381323751582,0.02476780185758514,0.6480765608241938,0.03302778554691937,0.0181447598025244,9.289557494805194,4.789245567051694,23,"[4, 6, 8, 7, 9, 2, 3, 1, 5, 0]",[-1]
crc,lr,0,24,0.0975609756097561,0.014184397163120567,0.9871381323751582,0.02476780185758514,0.6480765608241938,0.03302778554691937,0.0181447598025244,9.289557494805194,0.07215759006794542,10,"[4, 6, 8, 9, 7, 1, 2, 5, 0, 3]",[-1]
temporal,lr,0,24,0.21052631578947367,0.014184397163120567,0.9880364215426075,0.026578073089700997,0.658811388062994,0.05197740747046712,0.01810136044411307,9.289557494805194,0.09569488698616624,9,"[8, 6, 4, 7, 3, 5, 0, 2, 1, 9]","[0.4953874291248286, 0.3983310594386261, 0.4539292573361733, 0.5531724920904454, 0.6346255271673161, 0.5078167993377894, 0.6397890676377342, 0.6202905023180638, 0.6615163769495784, 0.6228787343403905]"
temporal_rev,lr,0,24,0.25,0.014184397163120567,0.9881589155199869,0.026845637583892617,0.6099885483067226,0.057155006617024134,0.01935333375236305,9.289557494805194,0.09422483702655882,9,"[9, 8, 6, 4, 7, 3, 5, 0, 2, 1]","[0.4953874291248286, 0.3983310594386261, 0.4539292573361733, 0.5531724920904454, 0.6346255271673161, 0.5078167993377894, 0.6397890676377342, 0.6202905023180638, 0.6615163769495784, 0.6228787343403905]"
dist,lr,0,24,0.25,0.014184397163120567,0.9881589155199869,0.026845637583892617,0.6118129386849566,0.057155006617024134,0.01952224996183508,9.289557494805194,0.21071895898785442,21,"[7, 6, 4, 3, 0, 5, 2, 1, 9, 8]","[0.5714621107685565, 0.4496303617109024, 0.5416105789335557, 0.5935016157593132, 0.6285524534162386, 0.569117601466224, 0.6366599097020543, 0.644494107273152, 0.6203527092267715, 0.6451275952367906]"
dist_leak,lr,0,24,0.25,0.014184397163120567,0.9881589155199869,0.026845637583892617,0.6099885483067226,0.057155006617024134,0.01935333375236305,9.289557494805194,0.08314472797792405,21,"[9, 7, 6, 4, 8, 3, 0, 5, 2, 1]","[0.5714621107685565, 0.4496303617109024, 0.5416105789335557, 0.5935016157593132, 0.6285524534162386, 0.569117601466224, 0.6366599097020543, 0.644494107273152, 0.6203527092267715, 0.6451275952367906]"
stationary,lr,0,25,0.011488560958700603,0.43609022556390975,0.4939054850634429,0.022387339573482583,0.5026436839364511,-0.0158540330212944,0.24999260662486658,9.811188510851935,0.004908898030407727,-1,[0],[-1]
retrain,lr,0,25,0.047619047619047616,0.0037593984962406013,0.9857628134678789,0.006968641114982578,0.669320247764003,0.00971601312377,0.019389408163566497,9.811188510851935,0.004654141026549041,-1,[10],[-1]
oracle,lr,0,25,0.03125,0.0037593984962406013,0.9852133080227795,0.006711409395973154,0.6908435274090451,0.006276825891339561,0.019722953988098,9.811188510851935,0.08811668900307268,11,"[4, 8, 10, 6, 7, 9, 3, 0, 2, 5, 1]","[0.4973563160635489, 0.3923400162008911, 0.48796562335364535, 0.5158135694643656, 0.6908435274090451, 0.4861730952533217, 0.6593317284706297, 0.6434046271511098, 0.6808947870892298, 0.63545225837985, 0.669320247764003]"
laf,lr,0,25,0.03125,0.0037593984962406013,0.9852133080227795,0.006711409395973154,0.6908435274090451,0.006276825891339561,0.019722953988098,9.811188510851935,3.9773677280172706,24,"[4, 10, 7, 9, 8, 6, 2, 3, 1, 5, 0]",[-1]
crc,lr,0,25,0.03125,0.0037593984962406013,0.9852133080227795,0.006711409395973154,0.6908435274090451,0.006276825891339561,0.019722953988098,9.811188510851935,0.06439929397311062,11,"[4, 10, 6, 8, 9, 7, 1, 2, 5, 0, 3]",[-1]
temporal,lr,0,25,0.05555555555555555,0.0037593984962406013,0.9859126785892697,0.007042253521126761,0.6808947870892298,0.011073943316226771,0.01949163446879194,9.811188510851935,0.11435853003058583,10,"[8, 4, 6, 7, 9, 3, 5, 0, 2, 1, 10]","[0.5114747636495307, 0.4551947739967757, 0.5034695642468117, 0.5353699564870811, 0.6480765608241938, 0.5140245158224668, 0.6412310321259693, 0.6118129386849566, 0.658811388062994, 0.6099885483067226, 0.638129788200801]"
