Scenario,Model,Round,Testing Period,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B,Training Time,Testing Time,Validation Period,Model Ranking,Validation Perf
oracle,nn,0,6,0.6005260562222587,0.25023975887107824,0.7841349257585539,0.35327111841787145,0.7586770518372022,0.2837217641706935,0.1518031604780102,113.0038855150342,0.12833418499212712,2,"[0, 1]","[0.7586770518372022, 0.7572288513849879]"
laf,nn,0,6,0.6005260562222587,0.25023975887107824,0.7841349257585539,0.35327111841787145,0.7586770518372022,0.2837217641706935,0.1518031604780102,113.0038855150342,3.912824464030564,5,"[0, 1]",[-1]
crc,nn,0,6,0.6005260562222587,0.25023975887107824,0.7841349257585539,0.35327111841787145,0.7586770518372022,0.2837217641706935,0.1518031604780102,113.0038855150342,0.15334615798201412,2,"[0, 1]",[-1]
temporal,nn,0,6,0.6005260562222587,0.25023975887107824,0.7841349257585539,0.35327111841787145,0.7586770518372022,0.2837217641706935,0.1518031604780102,113.0038855150342,0.21522040606942028,1,"[0, 1]","[0.7258108749558373, 0.9065788838346233]"
temporal_rev,nn,0,6,0.5993226520776345,0.3151801616659816,0.7890090380890897,0.4131088664421998,0.7572288513849879,0.322314315272321,0.15261036730234664,113.0038855150342,0.23791935795452446,1,"[1, 0]","[0.7258108749558373, 0.9065788838346233]"
dist,nn,0,6,0.6005260562222587,0.25023975887107824,0.7841349257585539,0.35327111841787145,0.7586770518372022,0.2837217641706935,0.1518031604780102,113.0038855150342,0.24698034895118326,4,"[0, 1]","[0.7258108749558373, 0.9065788838346233]"
dist_leak,nn,0,6,0.5993226520776345,0.3151801616659816,0.7890090380890897,0.4131088664421998,0.7572288513849879,0.322314315272321,0.15261036730234664,113.0038855150342,0.17836519295815378,4,"[1, 0]","[0.7258108749558373, 0.9065788838346233]"
stationary,nn,0,7,0.41418050181001126,0.12258922633562402,0.6750157115922985,0.18918379564957094,0.620535082305342,0.07204976645044663,0.22915386265402668,148.90542759897653,0.04470017703715712,-1,[0],[-1]
retrain,nn,0,7,0.6681891124552525,0.19999261065543486,0.7218648231731704,0.3078454232661302,0.6626707370074622,0.24802188343869802,0.20817167937336303,148.90542759897653,0.03811044292524457,-1,[2],[-1]
oracle,nn,0,7,0.6681891124552525,0.19999261065543486,0.7218648231731704,0.3078454232661302,0.6626707370074622,0.24802188343869802,0.20817167937336303,148.90542759897653,0.2641530620167032,3,"[2, 1, 0]","[0.620535082305342, 0.6356995718914544, 0.6626707370074622]"
laf,nn,0,7,0.6681891124552525,0.19999261065543486,0.7218648231731704,0.3078454232661302,0.6626707370074622,0.24802188343869802,0.20817167937336303,148.90542759897653,7.6628293979447335,6,"[2, 0, 1]",[-1]
crc,nn,0,7,0.41418050181001126,0.12258922633562402,0.6750157115922985,0.18918379564957094,0.620535082305342,0.07204976645044663,0.22915386265402668,148.90542759897653,0.2890151629690081,3,"[0, 2, 1]",[-1]
temporal,nn,0,7,0.41418050181001126,0.12258922633562402,0.6750157115922985,0.18918379564957094,0.620535082305342,0.07204976645044663,0.22915386265402668,148.90542759897653,0.2670876319753006,2,"[0, 1, 2]","[0.7586770518372022, 0.7572288513849879, 0.7870478534043329]"
temporal_rev,nn,0,7,0.41418050181001126,0.12258922633562402,0.6750157115922985,0.18918379564957094,0.620535082305342,0.07204976645044663,0.22915386265402668,148.90542759897653,0.19177080306690186,2,"[0, 1, 2]","[0.7586770518372022, 0.7572288513849879, 0.7870478534043329]"
dist,nn,0,7,0.41418050181001126,0.12258922633562402,0.6750157115922985,0.18918379564957094,0.620535082305342,0.07204976645044663,0.22915386265402668,148.90542759897653,0.4746906659565866,5,"[0, 1, 2]","[0.7586770518372022, 0.7572288513849879, 0.7870478534043329]"
dist_leak,nn,0,7,0.6681891124552525,0.19999261065543486,0.7218648231731704,0.3078454232661302,0.6626707370074622,0.24802188343869802,0.20817167937336303,148.90542759897653,0.21109674603212625,5,"[2, 0, 1]","[0.7586770518372022, 0.7572288513849879, 0.7870478534043329]"
stationary,nn,0,8,0.32316404822798683,0.17489742448959414,0.7051107929865776,0.22696218366103216,0.537021970390251,0.06894054515975964,0.22973929165435344,220.41457566292956,0.07433312805369496,-1,[0],[-1]
retrain,nn,0,8,0.5433001557316,0.3966582628899105,0.7681361573003462,0.4585404880278873,0.7287717231198709,0.32188324725914697,0.162976691669764,220.41457566292956,0.05111575301270932,-1,[3],[-1]
oracle,nn,0,8,0.5433001557316,0.3966582628899105,0.7681361573003462,0.4585404880278873,0.7287717231198709,0.32188324725914697,0.162976691669764,220.41457566292956,0.3764612090308219,4,"[3, 2, 1, 0]","[0.537021970390251, 0.5493887351612653, 0.5870405977573049, 0.7287717231198709]"
laf,nn,0,8,0.35080435910742086,0.133669484403579,0.7243450917055145,0.1935784085621219,0.5493887351612653,0.07723395509339444,0.2112669526808892,220.41457566292956,6.55453664297238,7,"[1, 2, 0, 3]",[-1]
crc,nn,0,8,0.32316404822798683,0.17489742448959414,0.7051107929865776,0.22696218366103216,0.537021970390251,0.06894054515975964,0.22973929165435344,220.41457566292956,0.2692450638860464,4,"[0, 1, 3, 2]",[-1]
temporal,nn,0,8,0.38843995510662177,0.17109100795887092,0.7281625861077463,0.23755104842307562,0.5870405977573049,0.11422511590148524,0.19475458600733994,220.41457566292956,0.29750627698376775,3,"[2, 1, 0, 3]","[0.620535082305342, 0.6356995718914544, 0.6626707370074622, 0.849923479351361]"
temporal_rev,nn,0,8,0.5433001557316,0.3966582628899105,0.7681361573003462,0.4585404880278873,0.7287717231198709,0.32188324725914697,0.162976691669764,220.41457566292956,0.3238905610051006,3,"[3, 2, 1, 0]","[0.620535082305342, 0.6356995718914544, 0.6626707370074622, 0.849923479351361]"
dist,nn,0,8,0.38843995510662177,0.17109100795887092,0.7281625861077463,0.23755104842307562,0.5870405977573049,0.11422511590148524,0.19475458600733994,220.41457566292956,0.6049106569262221,6,"[2, 1, 0, 3]","[0.620535082305342, 0.6356995718914544, 0.6626707370074622, 0.849923479351361]"
dist_leak,nn,0,8,0.5433001557316,0.3966582628899105,0.7681361573003462,0.4585404880278873,0.7287717231198709,0.32188324725914697,0.162976691669764,220.41457566292956,0.3563462139572948,6,"[3, 2, 1, 0]","[0.620535082305342, 0.6356995718914544, 0.6626707370074622, 0.849923479351361]"
stationary,nn,1,5,0.6080565371024735,0.13164417515835858,0.627325477059281,0.21643105096342508,0.827994628334908,0.13528571365657197,0.19474624240950206,69.36433443694841,0.04987590806558728,-1,[0],[-1]
retrain,nn,1,5,0.6080565371024735,0.13164417515835858,0.627325477059281,0.21643105096342508,0.827994628334908,0.13528571365657197,0.19474624240950206,69.36433443694841,0.055204779957421124,-1,[0],[-1]
oracle,nn,1,5,0.6080565371024735,0.13164417515835858,0.627325477059281,0.21643105096342508,0.827994628334908,0.13528571365657197,0.19474624240950206,69.36433443694841,0.13720652903430164,1,[0],[0.827994628334908]
laf,nn,1,5,0.6080565371024735,0.13164417515835858,0.627325477059281,0.21643105096342508,0.827994628334908,0.13528571365657197,0.19474624240950206,69.36433443694841,0.046818714938126504,-1,[0],[-1]
crc,nn,1,5,0.6080565371024735,0.13164417515835858,0.627325477059281,0.21643105096342508,0.827994628334908,0.13528571365657197,0.19474624240950206,69.36433443694841,0.04793385195080191,-1,[0],[-1]
temporal,nn,1,5,0.6080565371024735,0.13164417515835858,0.627325477059281,0.21643105096342508,0.827994628334908,0.13528571365657197,0.19474624240950206,69.36433443694841,0.05579839798156172,-1,[0],[-1]
temporal_rev,nn,1,5,0.6080565371024735,0.13164417515835858,0.627325477059281,0.21643105096342508,0.827994628334908,0.13528571365657197,0.19474624240950206,69.36433443694841,0.04662018094677478,-1,[0],[-1]
dist,nn,1,5,0.6080565371024735,0.13164417515835858,0.627325477059281,0.21643105096342508,0.827994628334908,0.13528571365657197,0.19474624240950206,69.36433443694841,0.04878828302025795,-1,[0],[-1]
dist_leak,nn,1,5,0.6080565371024735,0.13164417515835858,0.627325477059281,0.21643105096342508,0.827994628334908,0.13528571365657197,0.19474624240950206,69.36433443694841,0.05829335004091263,-1,[0],[-1]
stationary,nn,1,6,0.5987098964522153,0.24160843951226196,0.783166559070368,0.3442822978183416,0.7653991027784999,0.27734259864347477,0.1513453422094867,91.04921090987045,0.04034680500626564,-1,[0],[-1]
retrain,nn,1,6,0.5413548641197322,0.18831346759830114,0.7711749515816656,0.27942671274649317,0.7613012230732552,0.21526670912122725,0.15171899452205945,91.04921090987045,0.03336922999005765,-1,[1],[-1]
oracle,nn,1,6,0.5987098964522153,0.24160843951226196,0.783166559070368,0.3442822978183416,0.7653991027784999,0.27734259864347477,0.1513453422094867,91.04921090987045,0.0952763210516423,2,"[0, 1]","[0.7653991027784999, 0.7613012230732552]"
laf,nn,1,6,0.5413548641197322,0.18831346759830114,0.7711749515816656,0.27942671274649317,0.7613012230732552,0.21526670912122725,0.15171899452205945,91.04921090987045,1.9280068209627643,5,"[1, 0]",[-1]
crc,nn,1,6,0.5987098964522153,0.24160843951226196,0.783166559070368,0.3442822978183416,0.7653991027784999,0.27734259864347477,0.1513453422094867,91.04921090987045,0.09794376394711435,2,"[0, 1]",[-1]
temporal,nn,1,6,0.5987098964522153,0.24160843951226196,0.783166559070368,0.3442822978183416,0.7653991027784999,0.27734259864347477,0.1513453422094867,91.04921090987045,0.16577097494155169,1,"[0, 1]","[0.827994628334908, 0.9084279498289128]"
